CALLE;NUMERO;M2;DOLARES;U_S_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
MITRE EMILIO;200;76;75000;986.8;4;0;;;;;;;CABALLITO;6;-58.44375844012508;-34.623090867924134
MITRE EMILIO;200;99;71500;722.2;3;30;CONTRAFRENTE;;;;SI;;CABALLITO;6;-58.44375844012508;-34.623090867924134
MITRE EMILIO;201;85;66500;782.4;4;85;;;;;SI;;CABALLITO;6;-58.443160351554752;-34.625245836680861
MITRE EMILIO;400;28;31900;1139.3;2;38;;;;1;;;CABALLITO;6;-58.443446352414774;-34.62602228527328
MITRE EMILIO;400;47;42000;893.6;3;35;FRENTE;;;;;;CABALLITO;6;-58.443446352414774;-34.62602228527328
MITRE EMILIO;800;47;51000;1085.1;0;0;;;;;;;PARQUE CHACABUCO;7;-58.442893339524723;-34.630192357153362
MITRE EMILIO;800;55;53900;980.0;3;35;CONTRAFRENTE;;;;SI;BALCON;PARQUE CHACABUCO;7;-58.442893339524723;-34.630192357153362
MITRE EMILIO;1100;78;95000;1217.9;4;0;FRENTE;;SI;;;BALCON;PARQUE CHACABUCO;7;-58.441048005348343;-34.632688668965507
MITRE EMILIO;1100;54;59500;1101.9;3;0;CONTRAFRENTE;;;;;;PARQUE CHACABUCO;7;-58.441048005348343;-34.632688668965507
MITRE EMILIO;1200;150;89000;593.3;6;0;FRENTE;;;2;;BALCON;PARQUE CHACABUCO;7;-58.440295763539055;-34.633656041376
MITRE EMILIO;1300;96;95000;989.6;4;0;FRENTE;;;2;SI;BALCON;PARQUE CHACABUCO;7;-58.439643158805573;-34.634495297448609
MITRE, BARTOLOME;1200;80;61000;762.5;4;0;FRENTE;;;;;BALCON;SAN NICOLAS;1;-58.382038741366266;-34.607204067991979
MITRE, BARTOLOME;1500;200;179000;895.0;6;95;FRENTE;;;2;SI;PATIO;SAN NICOLAS;1;-58.386355597587048;-34.607478119936417
MITRE, BARTOLOME;1500;90;90000;1000.0;4;100;FRENTE;;;1;;;SAN NICOLAS;1;-58.386355597587048;-34.607478119936417
MITRE, BARTOLOME;1500;90;90000;1000.0;5;0;FRENTE;;;;;;SAN NICOLAS;1;-58.386355597587048;-34.607478119936417
MITRE, BARTOLOME;1500;180;158000;877.8;4;100;;;;3;SI;BALCON TERRAZA;SAN NICOLAS;1;-58.386355597587048;-34.607478119936417
MITRE, BARTOLOME;1500;166;169000;1018.1;3;0;FRENTE;;;;;;SAN NICOLAS;1;-58.386355597587048;-34.607478119936417
MITRE, BARTOLOME;1500;131;142000;1084.0;4;0;;;;;;TERRAZA;SAN NICOLAS;1;-58.386355597587048;-34.607478119936417
MITRE, BARTOLOME;1900;106;73000;688.7;4;25;FRENTE;SI;;2;SI;;SAN NICOLAS;1;-58.392049606324946;-34.607851929175432
MITRE, BARTOLOME;2200;60;55000;916.7;0;0;;;;;;;BALVANERA;3;-58.39642497809227;-34.608137832976723
MITRE, BARTOLOME;2300;108;115000;1064.8;4;0;FRENTE;;SI;;;BALCON;BALVANERA;3;-58.397777436940231;-34.608236167695374
MITRE, BARTOLOME;2400;110;115000;1045.5;0;0;FRENTE;;;;;;BALVANERA;3;-58.399229245962466;-34.608336996617872
MITRE, BARTOLOME;2500;53;36000;679.2;3;0;;;;;;;BALVANERA;3;-58.400591329322381;-34.608423449715175
MITRE, BARTOLOME;2600;61;57000;934.4;3;0;;;;;SI;TERRAZA;BALVANERA;3;-58.401955728860209;-34.608488253175658
MITRE, BARTOLOME;2600;90;68000;755.6;0;0;;;;;;;BALVANERA;3;-58.401955728860209;-34.608488253175658
MITRE, BARTOLOME;2600;55;55000;1000.0;3;0;;;;;;BALCON TERRAZA;BALVANERA;3;-58.401955728860209;-34.608488253175658
MITRE, BARTOLOME;3792;103;105000;1019.4;0;0;;;;;;PATIO;ALMAGRO;5;-58.418792731563208;-34.609508586406918
MITRE, BARTOLOME;3900;90;87500;972.2;4;0;;;;;;BALCON;ALMAGRO;5;-58.419952113365035;-34.609579508098676
MITRE, BARTOLOME;4000;72;93000;1291.7;3;30;FRENTE;;;;SI;BALCON;ALMAGRO;5;-58.421354630316365;-34.609669500558034
MITRE, BARTOLOME;4300;56;56000;1000.0;3;25;FRENTE;;;2;SI;BALCON;ALMAGRO;5;-58.426087437792035;-34.610184702859534
MOCTEZUMA;1000;50;45000;900.0;0;0;;;;;SI;;VELEZ SARSFIELD;10;-58.494171696166951;-34.629125072954622
MOLDES;1100;77;83000;1077.9;4;36;;;;2;SI;BALCON TERRAZA;COLEGIALES;13;-58.450258413549783;-34.571009601138314
MOLDES;1300;72;79800;1108.3;3;0;CONTRAFRENTE;;;2;SI;BALCON TERRAZA;COLEGIALES;13;-58.4520077757766;-34.570009528722565
MOLDES;1300;26;38000;1461.5;2;37;;;;1;SI;;COLEGIALES;13;-58.4520077757766;-34.570009528722565
MOLDES;1400;58;67000;1155.2;3;32;;SI;;1;SI;BALCON;COLEGIALES;13;-58.452848364215029;-34.569524049957828
MOLDES;1400;52;79000;1519.2;3;0;CONTRAFRENTE;;;;;;COLEGIALES;13;-58.452848364215029;-34.569524049957828
MOLDES;1400;103;118000;1145.6;3;0;FRENTE;;SI;1;SI;;COLEGIALES;13;-58.452848364215029;-34.569524049957828
MOLDES;1500;58;81000;1396.6;3;8;FRENTE;;;2;SI;BALCON;COLEGIALES;13;-58.453767782693411;-34.568992986882975
MOLDES;1500;54;56900;1053.7;3;0;FRENTE;;;;;BALCON TERRAZA;COLEGIALES;13;-58.453767782693411;-34.568992986882975
MOLDES;1500;68;85000;1250.0;3;27;FRENTE;;;;SI;BALCON;COLEGIALES;13;-58.453767782693411;-34.568992986882975
MOLDES;1600;72;96000;1333.3;3;26;CONTRAFRENTE;;;;SI;BALCON;COLEGIALES;13;-58.454695023595825;-34.568457517959885
MOLDES;2000;50;68000;1360.0;0;0;FRENTE;;;;;PATIO;BELGRANO;13;-58.457712482380913;-34.565459155240681
MOLDES;2266;40;45000;1125.0;2;40;;;;;;PATIO;BELGRANO;13;-58.460420346562685;-34.562314272745859
MOLDES;2300;49;65000;1326.5;2;A ESTRENAR;FRENTE;;;1;;BALCON;BELGRANO;13;-58.460159873989284;-34.562616786030787
MOLDES;2300;85;80000;941.2;3;20;CONTRAFRENTE;;;;SI;BALCON;BELGRANO;13;-58.460159873989284;-34.562616786030787
MOLDES;2500;53;58000;1094.3;3;30;FRENTE;;;;SI;BALCON;BELGRANO;13;-58.461755265383736;-34.560763731390637
MOLIERE;600;57;52000;912.3;3;0;CONTRAFRENTE;;;;;;VILLA LURO;10;-58.503950783605973;-34.633109551725568
MOLIERE;1200;49;42000;857.1;3;30;FRENTE;;;;;BALCON;VILLA LURO;10;-58.510257528942752;-34.628574079376129
MOLIERE;1500;58;45000;775.9;3;30;FRENTE;;;;SI;BALCON;VILLA LURO;10;-58.513658277078711;-34.626076239487666
MONASTERIO;71;52;46500;894.2;3;0;CONTRAFRENTE;;;;SI;BALCON;PARQUE PATRICIOS;4;-58.395682257628792;-34.635659397962336
MONROE;1400;65;55000;846.2;0;0;;;;;;BALCON TERRAZA;BELGRANO;13;-58.449731589532526;-34.552408906754998
MONROE;2100;70;79000;1128.6;3;0;;;;2;SI;PATIO;BELGRANO;13;-58.456982412768127;-34.556709433829646
MONROE;2600;56;64400;1150.0;2;A ESTRENAR;;;;2;;BALCON;BELGRANO;13;-58.461660376851931;-34.559489820198728
MONROE;3200;87;79500;913.8;4;0;;SI;SI;2;;;BELGRANO;13;-58.467407375220432;-34.563050676156415
MONROE;3677;93;71000;763.4;0;6;;;;;SI;BALCON TERRAZA;COGHLAN;12;-58.47226809654854;-34.565835343986478
MONROE;3772;37;38000;1027.0;2;35;;;;1;;PATIO;BELGRANO;13;-58.472992064143007;-34.566604159205497
MONROE;3800;133;95000;714.3;5;60;FRENTE;;;2;SI;TERRAZA;BELGRANO;13;-58.473249366357877;-34.566757195242488
MONROE;4000;165;62000;375.8;2;23;CONTRAFRENTE;;;1;SI;PATIO;VILLA URQUIZA;12;-58.475076990480574;-34.567844332913175
MONROE;4000;98;112000;1142.9;3;20;FRENTE;;;;SI;BALCON;VILLA URQUIZA;12;-58.475076990480574;-34.567844332913175
MONROE;4300;50;34000;680.0;2;40;FRENTE;;;1;SI;;VILLA URQUIZA;12;-58.478039385247108;-34.569607577021522
MONROE;4400;79;75000;949.4;3;36;FRENTE;;;1;SI;BALCON;VILLA URQUIZA;12;-58.478936831895368;-34.570139848228067
MONROE;4500;75;79500;1060.0;0;0;FRENTE;;SI;2;SI;BALCON;VILLA URQUIZA;12;-58.479859872961441;-34.570688740598314
MONROE;4500;75;88000;1173.3;0;0;FRENTE;;SI;;;;VILLA URQUIZA;12;-58.479859872961441;-34.570688740598314
MONROE;4500;55;64000;1163.6;3;30;CONTRAFRENTE;;;;SI;;VILLA URQUIZA;12;-58.479859872961441;-34.570688740598314
MONROE;4700;72;80000;1111.1;4;23;CONTRAFRENTE;;;2;SI;;VILLA URQUIZA;12;-58.482395807078134;-34.572182203077041
MONROE;4800;58;69500;1198.3;3;A ESTRENAR;FRENTE;;;;SI;BALCON;VILLA URQUIZA;12;-58.483267136976558;-34.572692829369906
MONROE;4800;80;69000;862.5;4;0;FRENTE;;;;;;VILLA URQUIZA;12;-58.483267136976558;-34.572692829369906
MONROE;4800;59;105000;1779.7;3;A ESTRENAR;FRENTE;;;;SI;BALCON;VILLA URQUIZA;12;-58.483267136976558;-34.572692829369906
MONROE;4900;54;63900;1183.3;0;0;;;;;;;VILLA URQUIZA;12;-58.484094641218249;-34.573177743091541
MONROE;4900;58;72500;1250.0;3;0;;;SI;;;;VILLA URQUIZA;12;-58.484094641218249;-34.573177743091541
MONROE;5600;33;36000;1090.9;2;30;CONTRAFRENTE;;;1;;;VILLA URQUIZA;12;-58.491876227958763;-34.577674121222643
MONROE;5600;62;59900;966.1;0;0;;;;;;;VILLA URQUIZA;12;-58.491876227958763;-34.577674121222643
MONROE;5700;76;85000;1118.4;3;0;FRENTE Y CONTRAFRENTE;;;;;BALCON TERRAZA;VILLA URQUIZA;12;-58.492943950442935;-34.578299203790557
MONROE;5700;72;77000;1069.4;3;0;;;;;;BALCON;VILLA URQUIZA;12;-58.492943950442935;-34.578299203790557
MONTAÑESES;1800;115;162000;1408.7;0;0;;;;;;;BELGRANO;13;-58.447233861125326;-34.559314964186946
MONTAÑESES;1853;83;89000;1072.3;0;0;CONTRAFRENTE;SI;SI;;;BALCON;BELGRANO;13;-58.44687246850588;-34.559919886514933
MONTAÑESES;1900;75;82000;1093.3;0;0;;;;;;PATIO;BELGRANO;13;-58.446164533648769;-34.560019925764863
MONTAÑESES;2600;135;150000;1111.1;3;0;;;;;;;BELGRANO;13;-58.451991732038451;-34.553576785300379
MONTEAGUDO;100;45;49000;1088.9;0;0;;;;;;;PARQUE PATRICIOS;4;-58.405768514916268;-34.637142113880842
MONTEAGUDO;100;95;63500;668.4;4;0;FRENTE;;;2;;BALCON;PARQUE PATRICIOS;4;-58.405768514916268;-34.637142113880842
MONTEAGUDO;100;78;60000;769.2;4;0;FRENTE;;;2;;PATIO;PARQUE PATRICIOS;4;-58.405768514916268;-34.637142113880842
MONTEAGUDO;200;60;36000;600.0;3;0;;;;;SI;PATIO;PARQUE PATRICIOS;4;-58.405557175554307;-34.638370656887886
MONTES DE OCA, MANUEL;100;124;123000;991.9;0;0;FRENTE;;;;;BALCON;CONSTITUCION;1;-58.378062727080312;-34.628696113435083
MONTES DE OCA, MANUEL;200;80;72000;900.0;0;0;;;;;;;BARRACAS;4;-58.376566220045405;-34.63078989683072
MONTES DE OCA, MANUEL;500;103;110000;1068.0;0;0;;;;;;;BARRACAS;4;-58.375246352760513;-34.63434620990823
MONTES DE OCA, MANUEL;600;92;85000;923.9;3;0;;;;;;BALCON;BARRACAS;4;-58.375068334483764;-34.635226711371189
MONTES DE OCA, MANUEL;700;91;79000;868.1;0;0;;;;;;;BARRACAS;4;-58.374872769351661;-34.636241668453032
MONTES DE OCA, MANUEL;700;70;72000;1028.6;3;0;CONTRAFRENTE;;;;;;BARRACAS;4;-58.374872769351661;-34.636241668453032
MONTES DE OCA, MANUEL;700;70;65000;928.6;3;0;;SI;;;SI;;BARRACAS;4;-58.374872769351661;-34.636241668453032
MONTES DE OCA, MANUEL;700;106;90000;849.1;0;0;;;;;;;BARRACAS;4;-58.374872769351661;-34.636241668453032
MONTES DE OCA, MANUEL;800;110;125000;1136.4;3;0;;SI;SI;;;BALCON;BARRACAS;4;-58.374568354689544;-34.637821771291783
MONTES DE OCA, MANUEL;800;38;35000;921.1;0;0;;;;;;;BARRACAS;4;-58.374568354689544;-34.637821771291783
MONTES DE OCA, MANUEL;900;100;75000;750.0;4;0;;;;3;SI;PATIO;BARRACAS;4;-58.374420715084241;-34.638641748904902
MONTES DE OCA, MANUEL;1100;105;88500;842.9;4;0;;SI;;;SI;BALCON;BARRACAS;4;-58.374131876593282;-34.640280831805768
MONTES DE OCA, MANUEL;1100;85;85000;1000.0;3;0;CONTRAFRENTE;;;;SI;PATIO;BARRACAS;4;-58.374131876593282;-34.640280831805768
MONTES DE OCA, MANUEL;1200;111;135000;1216.2;0;0;;;;;;;BARRACAS;4;-58.373885403228456;-34.641548718489972
MONTES DE OCA, MANUEL;1400;96;69900;728.1;4;0;;;;;;;BARRACAS;4;-58.373490480774507;-34.643616543289994
MONTES DE OCA, MANUEL;1400;95;88000;926.3;0;0;FRENTE;;;2;SI;BALCON;BARRACAS;4;-58.373490480774507;-34.643616543289994
MONTES DE OCA, MANUEL;1600;95;60000;631.6;0;0;;;;;;;BARRACAS;4;-58.373110646494929;-34.645652020452822
MONTES DE OCA, MANUEL;1600;56;72500;1294.6;0;5;;;SI;;;TERRAZA;BARRACAS;4;-58.373110646494929;-34.645652020452822
MONTES DE OCA, MANUEL;1700;120;93000;775.0;3;0;CONTRAFRENTE;;;;SI;BALCON;BARRACAS;4;-58.372794662758324;-34.647395970646208
MONTEVIDEO;100;80;81000;1012.5;4;A ESTRENAR;FRENTE;;;;;;SAN NICOLAS;1;-58.389011397893064;-34.609038802765724
MONTEVIDEO;100;87;87000;1000.0;4;A ESTRENAR;FRENTE;;SI;;;;SAN NICOLAS;1;-58.389011397893064;-34.609038802765724
MONTEVIDEO;100;128;89500;699.2;3;50;FRENTE;;;;SI;BALCON;SAN NICOLAS;1;-58.389011397893064;-34.609038802765724
MONTEVIDEO;400;80;86000;1075.0;4;0;FRENTE;;;;;;SAN NICOLAS;1;-58.389175268770266;-34.605446839006198
MONTEVIDEO;400;95;88000;926.3;0;0;;;;;;;SAN NICOLAS;1;-58.389175268770266;-34.605446839006198
MONTEVIDEO;400;96;91000;947.9;4;0;FRENTE;;;2;SI;;SAN NICOLAS;1;-58.389175268770266;-34.605446839006198
MONTEVIDEO;471;102;88000;862.7;4;45;FRENTE;;;2;;BALCON TERRAZA;SAN NICOLAS;1;-58.389574050804171;-34.603863321260164
MONTEVIDEO;1000;105;150000;1428.6;0;0;;;;;;;RECOLETA;2;-58.389556149363486;-34.598469365007901
MONTEVIDEO;1200;190;255000;1342.1;0;0;;;SI;;;;RECOLETA;2;-58.390060095700818;-34.594278744168356
MONTEVIDEO;1300;83;126000;1518.1;3;35;CONTRAFRENTE;;;;SI;BALCON;RECOLETA;2;-58.390019029958047;-34.593259840109347
MONTEVIDEO;1300;80;150000;1875.0;3;40;CONTRAFRENTE;;;2;SI;BALCON;RECOLETA;2;-58.390019029958047;-34.593259840109347
MONTEVIDEO;1400;73;90000;1232.9;3;0;;;;;;;RECOLETA;2;-58.389895605442248;-34.594252825805668
MONTEVIDEO;1700;143;360000;2517.5;5;46;;SI;SI;2;SI;BALCON;RETIRO;1;-58.387835101681581;-34.591744464501822
MONTEVIDEO;1700;117;297000;2538.5;3;0;;;SI;2;SI;;RETIRO;1;-58.387835101681581;-34.591744464501822
MONTEVIDEO;1900;59;89000;1508.5;3;40;;;;1;;PATIO;RETIRO;1;-58.38578490436668;-34.589847335202805
MONTIEL;3900;55;19400;352.7;0;0;;;;;;;VILLA LUGANO;8;-58.493924490750267;-34.67625503566876
MONTIEL;5300;123;85000;691.1;3;0;FRENTE;;;1;;;VILLA RIACHUELO;8;-58.476942849198856;-34.689069596243122
MORAN, PEDRO;4200;100;115000;1150.0;3;30;FRENTE;;;;SI;BALCON;VILLA DEVOTO;11;-58.511345688654053;-34.601905704738115
MORAN, PEDRO;5000;70;60000;857.1;4;0;FRENTE;;;;SI;;VILLA DEVOTO;11;-58.521953001958408;-34.608520838172566
MOREAU DE JUSTO, ALICIA;1800;42;92000;2190.5;2;10;;;;1;SI;;PUERTO MADERO;1;-58.365402909956615;-34.619737181666785
MORELOS;300;59;56500;957.6;3;A ESTRENAR;FRENTE;;SI;;SI;BALCON;CABALLITO;6;-58.45465331657433;-34.622031231199955
MORELOS;600;50;48000;960.0;3;35;FRENTE;;;;SI;BALCON;CABALLITO;6;-58.456352735631818;-34.618257432037026
MORENO;400;36;41000;1138.9;2;35;;;;2;;;MONSERRAT;1;-58.371971827024652;-34.611437233614303
MORENO;1300;67;54000;806.0;2;90;;SI;;1;SI;PATIO;MONSERRAT;1;-58.384747503882785;-34.612288016124545
MORENO;1600;75;68000;906.7;0;0;FRENTE;;;;;BALCON;MONSERRAT;1;-58.388895710074252;-34.612600275530284
MORENO;1600;63;57500;912.7;0;0;;;;;;;MONSERRAT;1;-58.388895710074252;-34.612600275530284
MORENO;1900;64;68000;1062.5;3;0;FRENTE;;SI;;SI;BALCON TERRAZA;BALVANERA;3;-58.393223179989235;-34.612909628809973
MORENO;2900;52;46000;884.6;4;0;FRENTE;;;;SI;BALCON;BALVANERA;3;-58.406498685095386;-34.613763093105639
MORENO;2915;165;69900;423.6;4;0;CONTRAFRENTE;;;;;PATIO;BALVANERA;3;-58.406885457716207;-34.61355864574886
MORENO;3300;80;69900;873.8;4;0;FRENTE;;;;;;BALVANERA;3;-58.41282312383516;-34.61424970527348
MORENO;3300;65;53000;815.4;3;0;CONTRAFRENTE;;;;;TERRAZA;BALVANERA;3;-58.41282312383516;-34.61424970527348
MORENO;3500;88;78000;886.4;3;0;FRENTE;;;;SI;PATIO;ALMAGRO;5;-58.415932807500013;-34.614572232292886
MORENO;3600;48;45000;937.5;0;0;CONTRAFRENTE;;;;;BALCON;ALMAGRO;5;-58.417142308928042;-34.614686842834651
MORENO, JOSE MARIA;200;63;74800;1187.3;3;0;CONTRAFRENTE;;;1;SI;BALCON;CABALLITO;6;-58.435352317788016;-34.620345595119232
MORENO, JOSE MARIA;300;80;85000;1062.5;0;0;;;;;;PATIO;CABALLITO;6;-58.43502598886117;-34.621210247010424
MORENO, JOSE MARIA;429;77;87000;1129.9;3;A ESTRENAR;;;;2;SI;BALCON;CABALLITO;6;-58.434753073915459;-34.623482464650834
MORENO, JOSE MARIA;700;58;60000;1034.5;3;25;;;;;SI;;CABALLITO;6;-58.433952453237254;-34.626718238285108
MORENO, JOSE MARIA;1300;56;60000;1071.4;3;0;CONTRAFRENTE;;;;;BALCON;PARQUE CHACABUCO;7;-58.432577393230972;-34.633990882389803
MORENO, JOSE MARIA;1500;72;77000;1069.4;4;12;FRENTE;;;2;SI;BALCON;PARQUE CHACABUCO;7;-58.432150787392004;-34.636051246176542
MORENO, JOSE MARIA;1600;45;45000;1000.0;0;0;;;;;;TERRAZA;PARQUE CHACABUCO;7;-58.431974107139538;-34.636896947999638
MORETO;100;65;56900;875.4;3;3;CONTRAFRENTE;;;;SI;BALCON;VELEZ SARSFIELD;10;-58.491213067481475;-34.636101011935828
MORON;3800;45;46900;1042.2;3;9;FRENTE;;;;SI;BALCON;FLORESTA;10;-58.481938910505626;-34.626496047377707
MORON;4800;83;79800;961.4;3;2;;;SI;;;;VELEZ SARSFIELD;10;-58.49547019224751;-34.630982014462958
MOSCONI, GRAL.;3100;73;82000;1123.3;4;0;FRENTE;;SI;1;SI;BALCON;VILLA PUEYRREDON;12;-58.504289741458976;-34.587379475298
MOSCONI, GRAL.;3200;60;55000;916.7;3;40;FRENTE;;;;SI;BALCON;VILLA PUEYRREDON;12;-58.505623767023494;-34.588180140112215
MOSCONI, GRAL.;3200;62;51000;822.6;3;25;;;;;SI;;VILLA PUEYRREDON;12;-58.505623767023494;-34.588180140112215
MOSCONI, GRAL.;4200;110;85000;772.7;0;0;CONTRAFRENTE;;;2;;TERRAZA;VILLA DEVOTO;11;-58.517262244093551;-34.595376318916955
MUÑECAS;800;47;46500;989.4;3;40;;;;;SI;;VILLA CRESPO;15;-58.445853281710839;-34.60068445148039
MUÑECAS;900;60;51000;850.0;3;0;;;;;;BALCON;VILLA CRESPO;15;-58.446809416550458;-34.599822507383159
MUÑIZ;200;84;75000;892.9;3;30;;;;;;BALCON;ALMAGRO;5;-58.427602130602672;-34.615007264829345
MUÑIZ;600;55;63000;1145.5;3;0;FRENTE;;;;SI;BALCON;ALMAGRO;5;-58.427261191653557;-34.619384332763296
MUÑIZ;600;48;49900;1039.6;3;0;;;;;;PATIO;ALMAGRO;5;-58.427261191653557;-34.619384332763296
MUÑIZ;800;62;77000;1241.9;3;A ESTRENAR;CONTRAFRENTE;;;;SI;BALCON;BOEDO;5;-58.426775469791004;-34.621930784572442
MUÑIZ;800;69;88000;1275.4;3;A ESTRENAR;FRENTE;;;;SI;BALCON;BOEDO;5;-58.426775469791004;-34.621930784572442
MUÑIZ;1000;58;58000;1000.0;3;30;;;;1;SI;BALCON;BOEDO;5;-58.425940080682373;-34.625897401719918
MUÑIZ;1000;83;75000;903.6;3;0;FRENTE;SI;;2;;BALCON TERRAZA;BOEDO;5;-58.425940080682373;-34.625897401719918
MUÑIZ;1100;59;69000;1169.5;3;6;FRENTE;;;;SI;BALCON;BOEDO;5;-58.425909944559891;-34.626030424612907
MUÑIZ;1100;54;49900;924.1;3;30;FRENTE;;;;SI;BALCON;BOEDO;5;-58.425909944559891;-34.626030424612907
MUÑIZ;1300;84;60000;714.3;0;0;CONTRAFRENTE;;;;;;BOEDO;5;-58.425416201397759;-34.628192543706277
MURATURE;4600;71;70000;985.9;3;0;FRENTE;;;;SI;BALCON;VELEZ SARSFIELD;10;-58.496985792464677;-34.62642336901731
MURGUIONDO;200;65;66000;1015.4;3;A ESTRENAR;FRENTE;;;;;;LINIERS;9;-58.518365978620857;-34.641444493745027
MURGUIONDO;200;60;70000;1166.7;3;A ESTRENAR;CONTRAFRENTE;;;;SI;;LINIERS;9;-58.518365978620857;-34.641444493745027
MURGUIONDO;200;53;70000;1320.8;3;A ESTRENAR;CONTRAFRENTE;;;;SI;;LINIERS;9;-58.518365978620857;-34.641444493745027
MURILLO;600;82;66500;811.0;3;35;;;;2;SI;;VILLA CRESPO;15;-58.44294413848408;-34.601587652120287
MURILLO;1100;87;54900;631.0;0;0;;;;2;;;VILLA CRESPO;15;-58.447828315791384;-34.597166789626463
MURILLO;1100;85;55000;647.1;4;0;CONTRAFRENTE;SI;;2;;BALCON;VILLA CRESPO;15;-58.447828315791384;-34.597166789626463
MURILLO;1100;80;55000;687.5;4;0;FRENTE;;;;SI;BALCON;VILLA CRESPO;15;-58.447828315791384;-34.597166789626463
MURILLO;1100;60;49000;816.7;3;50;FRENTE;;;;;BALCON;VILLA CRESPO;15;-58.447828315791384;-34.597166789626463
MURILLO;1100;86;77900;905.8;4;0;FRENTE;;SI;2;SI;BALCON;VILLA CRESPO;15;-58.447828315791384;-34.597166789626463
NAHUEL HUAPI;4900;61;61900;1014.8;0;0;;;;;;;VILLA URQUIZA;12;-58.486559418991789;-34.570154160815179
NAHUEL HUAPI;4900;83;99263;1195.9;3;A ESTRENAR;;;SI;2;SI;BALCON TERRAZA;VILLA URQUIZA;12;-58.486559418991789;-34.570154160815179
NAHUEL HUAPI;4900;60;79386;1323.1;2;A ESTRENAR;;;SI;2;SI;BALCON;VILLA URQUIZA;12;-58.486559418991789;-34.570154160815179
NAHUEL HUAPI;4900;60;79386;1323.1;2;A ESTRENAR;;;SI;2;SI;;VILLA URQUIZA;12;-58.486559418991789;-34.570154160815179
NAON, ROMULO;2300;68;78000;1147.1;3;0;FRENTE;;;2;;BALCON;VILLA URQUIZA;12;-58.472075685607898;-34.56842489249096
NAON, ROMULO;2300;66;71000;1075.8;3;40;FRENTE;;;;SI;;VILLA URQUIZA;12;-58.472075685607898;-34.56842489249096
NAON, ROMULO;2300;62;69500;1121.0;3;40;FRENTE;;;;SI;;VILLA URQUIZA;12;-58.472075685607898;-34.56842489249096
NAON, ROMULO;2400;60;59000;983.3;2;5;;;;2;;;VILLA URQUIZA;12;-58.472896469808269;-34.567454951761896
NAON, ROMULO;2400;100;79000;790.0;3;0;FRENTE;;;;SI;;VILLA URQUIZA;12;-58.472896469808269;-34.567454951761896
NAVARRO;3400;78;115000;1474.4;3;30;CONTRAFRENTE;;;;SI;;VILLA DEVOTO;11;-58.501448316590903;-34.598428765258937
NAVARRO;4700;142;175000;1232.4;6;0;;;SI;;;;VILLA DEVOTO;11;-58.517378656701034;-34.608264158062134
NAZARRE;2600;90;88000;977.8;0;A ESTRENAR;;;SI;;;;VILLA DEL PARQUE;11;-58.487345774421797;-34.598061962764788
NAZARRE;2700;110;99500;904.5;4;0;FRENTE;;;3;SI;BALCON;VILLA DEL PARQUE;11;-58.488486987211814;-34.598741080943462
NAZARRE;3200;70;66000;942.9;3;0;CONTRAFRENTE;;SI;;;BALCON;VILLA DEL PARQUE;11;-58.494524427648187;-34.602334226725503
NAZARRE;3200;91;108000;1186.8;3;30;FRENTE;;;;SI;BALCON;VILLA DEL PARQUE;11;-58.494524427648187;-34.602334226725503
NAZCA;100;95;59500;626.3;3;40;FRENTE;;;2;SI;BALCON;FLORES;7;-58.470348599486812;-34.629513549332053
NAZCA;400;138;110000;797.1;4;0;;;;;;BALCON TERRAZA;FLORES;7;-58.471246798225529;-34.62749671207915
NAZCA;700;110;110000;1000.0;3;A ESTRENAR;FRENTE;;SI;3;;BALCON;FLORES;7;-58.472705526145937;-34.624245100143298
NAZCA;900;48;44000;916.7;2;25;;;;1;;BALCON;FLORES;7;-58.473604009080958;-34.622246950030679
NAZCA;1600;56;52000;928.6;3;33;CONTRAFRENTE;;;;SI;BALCON;VILLA SANTA RITA;11;-58.478337535843352;-34.615533140589712
NAZCA;1700;60;68000;1133.3;3;34;CONTRAFRENTE;;;;SI;;VILLA SANTA RITA;11;-58.479138402641205;-34.614527056612246
NAZCA;2100;58;47000;810.3;3;0;CONTRAFRENTE;;;;SI;;VILLA SANTA RITA;11;-58.482348061447311;-34.610494482512813
NAZCA;2500;80;85000;1062.5;4;0;FRENTE;;SI;2;SI;;VILLA DEL PARQUE;11;-58.485287844477433;-34.606997653853583
NAZCA;3100;65;65000;1000.0;3;30;FRENTE;;;;SI;BALCON;VILLA DEL PARQUE;11;-58.490915743166717;-34.599992033956404
NAZCA;3300;57;52000;912.3;3;0;;;;;;BALCON;VILLA DEL PARQUE;11;-58.492158470644213;-34.598444284607538
NAZCA;3300;64;110200;1721.9;3;A ESTRENAR;CONTRAFRENTE;;;;;;VILLA DEL PARQUE;11;-58.492158470644213;-34.598444284607538
NAZCA;3300;60;52000;866.7;3;30;FRENTE;;;;SI;BALCON;VILLA DEL PARQUE;11;-58.492158470644213;-34.598444284607538
NAZCA;3300;82;115800;1412.2;3;A ESTRENAR;FRENTE;;;2;;BALCON;VILLA DEL PARQUE;11;-58.492158470644213;-34.598444284607538
NAZCA;3800;77;64000;831.2;4;0;FRENTE;;;;SI;BALCON;AGRONOMIA;15;-58.496432153104521;-34.592880694386757
